lo_id,hi_id,lo_wins,hi_wins
105916,208004,1,0
105916,208014,0,1
105916,208029,0,2
105916,208103,0,2
105916,208134,2,1
105916,208210,0,1
105916,208260,2,0
105916,208279,1,0
105916,208286,2,1
105916,208353,1,0
105916,208363,2,0
105916,208502,0,1
105916,208819,1,0
105916,209070,1,0
105916,209113,1,0
105916,209147,1,0
105916,209209,1,0
105916,209262,1,0
105916,209279,1,1
105916,209857,1,0
105916,209903,0,1
105916,209907,1,0
105916,209911,0,1
105916,209920,1,0
105916,209931,1,0
105916,209950,1,1
105916,209976,0,1
105916,210012,1,1
105916,210017,1,0
105916,210097,0,1
105916,210319,1,0
105916,210506,0,1
105916,211346,1,0
105916,212082,1,0
105917,105935,1,0
105917,105952,0,1
105917,105967,0,1
105917,106032,0,1
105917,106053,1,0
105917,106057,0,1
105917,106071,1,0
105917,106075,0,1
105917,106100,0,1
105917,106105,1,0
105917,106129,1,0
105917,106137,1,0
105917,106148,0,1
105917,106174,0,2
105917,106207,1,0
105917,106261,1,0
105917,106328,0,1
105917,106339,1,0
105917,106382,0,1
105917,106415,1,0
105917,106426,1,2
105917,106432,0,1
105917,111156,1,0
105917,111506,0,1
105917,122644,1,0
105917,123747,1,0
105917,126152,1,0
105917,126576,1,0
105917,126870,1,0
105917,132482,1,0
105917,200000,1,1
105917,200005,0,1
105917,200031,2,0
105921,106026,0,1
105924,106061,1,0
105924,106293,0,1
105924,111192,0,1
105924,125844,1,0
105924,144684,1,0
105924,200687,1,0
105926,106034,0,1
105926,106362,1,0
105926,200276,1,0
105928,105938,0,2
105928,106005,1,0
105928,106078,0,1
105928,106137,1,1
105928,106138,1,0
105928,106168,0,1
105928,106169,1,0
105928,106243,0,1
105928,106252,1,0
105928,106260,0,1
105928,106296,0,1
105928,106302,0,1
105928,106324,0,1
105928,106358,0,1
105928,106368,0,1
105928,106393,0,1
105928,109318,0,1
105928,110596,1,0
105928,111159,1,0
105928,111451,0,1
105928,111452,0,1
105928,111459,0,1
105928,117353,0,1
105928,120775,0,1
105928,121896,0,1
105928,122330,0,1
105928,122425,0,1
105928,122617,1,0
105928,123809,2,0
105928,123843,1,0
105928,124154,0,1
105928,125815,1,0
105928,125838,1,0
105928,126115,0,1
105928,126125,0,1
105928,126237,0,1
105928,126573,0,1
105928,126617,0,1
105928,127090,1,0
105928,127760,0,1
105928,131951,0,1
105928,132137,1,0
105928,136280,1,0
105928,144895,0,1
105928,200015,1,0
105928,200147,1,0
105928,200242,0,1
105928,200265,1,0
105928,200282,0,1
105928,200309,0,2
105928,200403,1,0
105928,200607,0,1
105928,200615,0,1
105928,202320,1,0
105928,202330,1,0
105928,206735,1,0
105928,206856,1,0
105928,206883,1,0
105928,207663,0,1
105928,207925,1,0
105930,105960,0,1
105930,106045,1,1
105930,106105,0,1
105930,106121,0,2
105930,106186,0,1
105930,106233,0,1
105930,106401,0,1
105930,111202,0,1
105931,106128,1,0
105932,105936,2,2
105932,105967,1,0
105932,105985,0,1
105932,105992,0,1
105932,106000,0,1
105932,106005,1,3
105932,106034,1,0
105932,106043,0,1
105932,106044,1,0
105932,106045,0,2
105932,106053,1,1
105932,106058,2,0
105932,106065,0,2
105932,106071,2,1
105932,106072,0,1
105932,106075,3,0
105932,106078,1,1
105932,106121,4,0
105932,106137,2,0
105932,106148,4,0
105932,106177,1,0
105932,106187,1,0
105932,106198,1,0
105932,106203,0,1
105932,106207,1,1
105932,106210,0,1
105932,106214,0,1
105932,106216,2,0
105932,106218,0,1
105932,106225,0,1
105932,106228,1,1
105932,106233,1,1
105932,106234,2,2
105932,106243,0,1
105932,106281,0,1
105932,106283,1,0
105932,106288,1,0
105932,106296,1,2
105932,106310,1,0
105932,106311,1,0
105932,106328,2,0
105932,106329,1,2
105932,106331,0,2
105932,106361,1,0
105932,106378,1,2
105932,106398,0,1
105932,106401,0,2
105932,106408,0,1
105932,106415,0,1
105932,106421,0,1
105932,106423,0,3
105932,106426,0,1
105932,106432,2,3
105932,110774,1,0
105932,111153,5,0
105932,111172,1,0
105932,111200,2,1
105932,111202,1,0
105932,111442,1,1
105932,111450,1,0
105932,111456,1,4
105932,111460,4,1
105932,111513,2,5
105932,111575,3,2
105932,111576,0,1
105932,111577,2,3
105932,111794,1,0
105932,111795,1,0
105932,111797,1,1
105932,111806,1,0
105932,111815,0,3
105932,117356,1,1
105932,120424,1,0
105932,121411,1,0
105932,122330,1,0
105932,123755,1,1
105932,123795,1,0
105932,123921,0,2
105932,124014,0,1
105932,124116,0,2
105932,124186,0,1
105932,124187,0,1
105932,125802,1,0
105932,125847,0,1
105932,126094,3,5
105932,126125,1,0
105932,126128,0,1
105932,126129,1,1
105932,126149,1,0
105932,126156,1,0
105932,126203,2,3
105932,126205,0,1
105932,126207,0,1
105932,126239,3,1
105932,126340,0,1
105932,126409,1,0
105932,126535,2,0
105932,126555,1,0
105932,126610,2,4
105932,126646,0,1
105932,126663,1,0
105932,126689,1,0
105932,126774,1,3
105932,126952,1,0
105932,128034,0,1
105932,132283,1,3
105932,133430,2,1
105932,133835,1,0
105932,134383,0,1
105932,134770,1,0
105932,134868,1,0
105932,136440,0,1
105932,144645,0,1
105932,144707,0,2
105932,144719,0,1
105932,144750,1,0
105932,144760,0,1
105932,144814,1,0
105932,144817,1,2
105932,144826,1,0
105932,144841,0,1
105932,144895,0,3
105932,144972,2,0
105932,200000,0,3
105932,200005,1,0
105932,200059,0,1
105932,200095,0,1
105932,200175,0,1
105932,200207,1,0
105932,200216,1,0
105932,200221,1,0
105932,200259,1,0
105932,200267,1,0
105932,200273,1,0
105932,200282,1,1
105932,200325,1,0
105932,200335,0,1
105932,200346,0,1
105932,200384,0,3
105932,200416,1,0
105932,200445,1,0
105932,200473,1,2
105932,200484,2,0
105932,200514,1,0
105932,200516,2,0
105932,200615,1,1
105932,200624,1,0
105932,200647,1,0
105932,200711,1,0
105932,202052,1,0
105932,202090,1,0
105932,202195,2,0
105932,202235,1,0
105932,202354,1,0
105932,202358,0,1
105932,202359,1,0
105932,202385,2,1
105932,202475,1,0
105932,206748,0,1
105932,206758,1,0
105932,206904,1,0
105932,206909,2,0
105932,207171,1,0
105932,207231,0,1
105932,207411,2,0
105932,207415,1,0
105932,207491,0,1
105932,207518,2,2
105932,207605,0,2
105932,207686,0,2
105932,207797,0,1
105932,207799,1,0
105932,207925,0,1
105932,207989,0,2
105932,208010,1,0
105932,208014,1,0
105932,208069,1,0
105932,208071,0,1
105932,208118,1,0
105932,208134,0,1
105932,208169,1,0
105932,208230,1,1
105932,208278,0,1
105932,208293,0,1
105932,208328,1,0
105932,208363,0,1
105932,208457,0,1
105932,208659,0,2
105932,208859,1,0
105932,209070,0,1
105932,209098,0,1
105932,209128,1,0
105932,209131,1,0
105932,209147,0,1
105932,209209,0,2
105932,209258,1,0
105932,209263,1,0
105932,209279,2,0
105932,209284,1,0
105932,209326,1,0
105932,209385,0,1
105932,209409,1,0
105932,209865,0,1
105932,209976,0,2
105932,210012,0,2
105932,210017,1,0
105932,210097,1,0
105932,210150,0,2
105932,210317,0,1
105932,210319,0,1
105932,210340,1,0
105932,210419,1,0
105932,210536,1,0
105932,210696,0,1
105932,211450,1,0
105932,211451,0,1
105932,211617,0,1
105932,211901,1,0
105932,212063,1,0
105932,212075,0,1
105932,212225,0,1
105932,212256,0,1
105932,213178,1,0
105933,105943,1,1
105933,105944,0,1
105933,105948,1,0
105933,105952,2,3
105933,105960,1,0
105933,105963,0,1
105933,105967,0,1
105933,105985,1,3
105933,106026,0,1
105933,106032,2,0
105933,106034,1,0
105933,106044,0,1
105933,106045,1,1
105933,106058,0,1
105933,106075,0,1
105933,106099,0,2
105933,106105,0,2
105933,106110,0,1
105933,106117,1,0
105933,106121,0,1
105933,106137,0,1
105933,106162,1,0
105933,106164,1,0
105933,106165,2,0
105933,106167,0,1
105933,106172,1,1
105933,106174,2,0
105933,106186,0,1
105933,106198,0,1
105933,106223,1,0
105933,106225,1,0
105933,106228,1,5
105933,106232,1,1
105933,106245,1,0
105933,106250,1,0
105933,106261,1,0
105933,106283,0,1
105933,106291,1,0
105933,106302,2,0
105933,106310,0,2
105933,106328,2,0
105933,106329,0,2
105933,106331,0,1
105933,106353,1,1
105933,106368,1,0
105933,106380,1,0
105933,106382,1,0
105933,106408,1,0
105933,106410,1,1
105933,106412,1,1
105933,106420,0,1
105933,106426,0,1
105933,109640,1,0
105933,109734,1,0
105933,110536,2,1
105933,110778,1,0
105933,111153,0,2
105933,111187,1,1
105933,111192,0,1
105933,111442,0,1
105933,111453,1,0
105933,111456,1,0
105933,111505,0,2
105933,111506,0,1
105933,111511,1,2
105933,111574,2,1
105933,111578,1,1
105933,111581,1,1
105933,111582,0,2
105933,111761,1,0
105933,111765,2,1
105933,111795,1,0
105933,111797,0,1
105933,117353,1,0
105933,117356,1,1
105933,120982,1,0
105933,121938,1,0
105933,122078,0,3
105933,122330,0,1
105933,122536,1,0
105933,122548,1,0
105933,122669,2,1
105933,123755,1,1
105933,123795,1,0
105933,123847,0,1
105933,123896,1,0
105933,123993,1,0
105933,124116,0,3
105933,124187,0,1
105933,125825,1,1
105933,126094,0,1
105933,126107,1,0
105933,126120,1,0
105933,126127,0,1
105933,126135,0,1
105933,126190,0,2
105933,126197,1,0
105933,126203,0,1
105933,126205,1,1
105933,126214,1,0
105933,126219,1,0
105933,126283,1,0
105933,126335,0,1
105933,126409,0,1
105933,126652,1,2
105933,126663,0,1
105933,126846,1,0
105933,127003,1,0
105933,127123,1,0
105933,128034,0,1
105933,131905,1,0
105933,131934,1,0
105933,132686,0,1
105933,133018,1,0
105933,133297,1,0
105933,133820,1,0
105933,133835,1,0
105933,134457,0,1
105933,134840,1,0
105933,134868,1,1
105933,136440,0,1
105933,138550,1,0
105933,138758,1,0
105933,144652,0,1
105933,144656,0,1
105933,144701,0,1
105933,144750,0,1
105933,144773,1,0
105933,144817,1,2
105933,144821,1,0
105933,144869,0,2
105933,200005,0,1
105933,200116,0,1
105933,200219,1,0
105933,200221,1,0
105933,200240,0,1
105933,200265,0,2
105933,200282,0,1
105933,200670,0,1
105933,200677,1,0
105933,200711,2,0
105933,202103,0,1
105933,202104,0,1
105933,202161,1,0
105933,202195,0,2
105933,202318,1,0
105933,202333,1,0
105933,202358,2,0
105933,206307,0,2
105933,206449,1,0
105933,206499,0,2
105933,207181,0,1
105933,207411,1,2
105933,207681,1,0
105933,207733,0,1
105933,207813,1,0
105933,207992,1,0
105933,208119,0,1
105933,208293,1,0
105933,208389,1,0
105933,208913,0,1
105933,209506,1,0
105933,210097,0,1
105934,105946,0,1
105934,106034,0,1
105934,106148,0,1
105934,106187,0,1
105934,106261,1,0
105934,106281,1,0
105934,106291,0,1
105934,106361,0,1
105934,106415,0,1
105934,109092,1,0
105934,111187,0,2
105934,111785,1,0
105934,120775,0,1
105934,122617,1,0
105934,126208,0,1
105934,126283,0,1
105934,144861,1,0
105935,106061,0,1
105935,106099,0,1
105935,106137,1,0
105935,106175,0,1
105935,106198,2,0
105935,106228,1,0
105935,106317,1,0
105935,106426,0,1
105935,106432,0,1
105935,108978,1,0
105935,125572,1,0
105936,105943,6,0
105936,105948,0,1
105936,105963,1,1
105936,105967,1,0
105936,105992,0,2
105936,106000,1,0
105936,106005,1,0
105936,106018,2,0
105936,106026,1,0
105936,106042,1,0
105936,106043,0,1
105936,106045,0,2
105936,106058,0,2
105936,106065,5,3
105936,106072,1,0
105936,106075,2,0
105936,106078,1,0
105936,106099,2,0
105936,106105,0,1
105936,106109,1,1
105936,106121,5,0
105936,106137,0,1
105936,106148,3,0
105936,106168,1,0
105936,106198,0,1
105936,106210,2,2
105936,106214,1,0
105936,106218,2,0
105936,106228,3,0
105936,106233,1,2
105936,106234,1,0
105936,106243,2,0
105936,106249,1,0
105936,106280,1,0
105936,106281,1,0
105936,106283,1,0
105936,106288,1,1
105936,106291,1,0
105936,106296,1,0
105936,106298,1,3
105936,106311,0,1
105936,106329,0,1
105936,106331,0,1
105936,106348,1,0
105936,106362,0,1
105936,106368,1,0
105936,106374,1,0
105936,106378,1,2
105936,106390,1,0
105936,106393,1,0
105936,106398,1,0
105936,106401,0,4
105936,106415,2,1
105936,106421,1,2
105936,106423,0,1
105936,106426,2,0
105936,106432,1,1
105936,109054,1,1
105936,109303,1,0
105936,109739,1,0
105936,110602,1,0
105936,110618,1,0
105936,110748,1,1
105936,111442,1,0
105936,111456,0,2
105936,111460,1,0
105936,111505,2,0
105936,111513,6,2
105936,111574,1,0
105936,111575,0,3
105936,111576,2,0
105936,111581,1,0
105936,111794,1,0
105936,111797,0,1
105936,117357,1,0
105936,117360,1,0
105936,117361,1,0
105936,120401,0,1
105936,122078,1,0
105936,122109,2,0
105936,122330,0,2
105936,123828,1,0
105936,124079,0,1
105936,124187,1,1
105936,125796,2,0
105936,126094,3,3
105936,126106,2,0
105936,126107,1,0
105936,126125,1,0
105936,126127,0,1
105936,126128,1,0
105936,126149,2,0
105936,126156,1,0
105936,126203,1,0
105936,126207,3,2
105936,126214,1,0
105936,126222,1,0
105936,126237,1,0
105936,126239,0,1
105936,126340,1,0
105936,126504,3,0
105936,126535,3,0
105936,126610,0,3
105936,126646,1,0
105936,126774,1,3
105936,127157,1,0
105936,127339,1,0
105936,128034,0,1
105936,132283,0,1
105936,133430,0,1
105936,134770,1,0
105936,134794,1,0
105936,134868,1,0
105936,136440,2,2
105936,144684,1,0
105936,144707,2,0
105936,144750,0,1
105936,144797,1,0
105936,144817,0,1
105936,144895,1,0
105936,200000,2,4
105936,200221,2,0
105936,200247,1,0
105936,200282,0,2
105936,200335,0,1
105936,200514,0,1
105936,200615,1,0
105936,202104,1,0
105936,202358,1,0
105936,202359,0,1
105936,202385,1,0
105936,202398,1,0
105936,206173,0,2
105936,206909,0,1
105936,207989,0,2
105936,208029,0,1
105936,208103,1,0
105936,208104,1,0
105936,208502,0,1
105936,209098,0,1
105936,209385,0,1
105938,106005,0,2
105938,106045,0,1
105938,106075,0,1
105938,106078,1,0
105938,106109,0,1
105938,106117,1,0
105938,106137,1,1
105938,106167,0,1
105938,106168,1,0
105938,106191,0,1
105938,106238,0,1
105938,106281,1,0
105938,106290,1,0
105938,106291,1,0
105938,106293,0,1
105938,106298,1,1
105938,106310,0,1
105938,106331,0,1
105938,106348,1,0
105938,106353,0,1
105938,106355,0,1
105938,106362,2,1
105938,106378,0,2
105938,106381,0,1
105938,106391,0,1
105938,106398,0,1
105938,106432,0,1
105938,109054,1,0
105938,109699,2,0
105938,110602,1,1
105938,110778,1,0
105938,111153,1,0
105938,111156,1,0
105938,111163,1,0
105938,111187,1,0
105938,111197,1,0
105938,111200,0,1
105938,111454,1,0
105938,111460,1,3
105938,111515,1,1
105938,111576,1,0
105938,111583,1,0
105938,111761,2,0
105938,111795,1,0
105938,111806,0,2
105938,117353,0,1
105938,117356,0,2
105938,117357,1,1
105938,117358,1,1
105938,117361,1,0
105938,121816,0,1
105938,122109,1,0
105938,122495,1,0
105938,122554,1,0
105938,123785,1,0
105938,123795,1,2
105938,123819,0,1
105938,123828,0,1
105938,123921,0,1
105938,124186,0,1
105938,125796,1,1
105938,125802,1,0
105938,125847,0,1
105938,126106,2,2
105938,126107,3,0
105938,126125,2,0
105938,126127,2,1
105938,126128,0,2
105938,126185,1,0
105938,126193,1,0
105938,126239,0,2
105938,126340,0,2
105938,126409,1,3
105938,126523,1,1
105938,126573,0,1
105938,126652,1,1
105938,126845,1,0
105938,126846,0,2
105938,126878,0,1
105938,126939,1,0
105938,126952,0,1
105938,126964,1,0
105938,127339,0,2
105938,127760,0,1
105938,131905,1,0
105938,131934,0,1
105938,132052,0,1
105938,132054,1,0
105938,132575,1,0
105938,132686,1,0
105938,132744,1,0
105938,132831,1,0
105938,132842,1,0
105938,134329,0,2
105938,134472,1,0
105938,144645,0,2
105938,144682,1,0
105938,144696,2,0
105938,144817,0,4
105938,144821,1,0
105938,144826,1,0
105938,144895,0,2
105938,144927,0,1
105938,144935,1,0
105938,144972,1,3
105938,144973,0,1
105938,145001,1,0
105938,200008,1,0
105938,200015,1,0
105938,200059,0,1
105938,200075,1,0
105938,200095,0,1
105938,200188,1,1
105938,200216,0,1
105938,200259,0,1
105938,200267,1,0
105938,200318,0,1
105938,200335,1,0
105938,200346,1,0
105938,200366,0,1
105938,200384,1,1
105938,200390,1,2
105938,200416,0,1
105938,200436,0,1
105938,200443,0,1
105938,200589,1,0
105938,200598,1,0
105938,200611,0,1
105938,200615,0,1
105938,200647,1,1
105938,200666,1,0
105938,200677,1,0
105938,200711,0,1
105938,202065,1,0
105938,202075,1,1
105938,202090,1,0
105938,202183,1,0
105938,202195,1,0
105938,202235,0,1
105938,202261,1,2
105938,202320,1,0
105938,202326,1,0
105938,202344,1,0
105938,206553,1,0
105938,206703,0,1
105938,206748,0,2
105938,206889,1,1
105938,206924,1,0
105938,207171,0,1
105938,207352,2,1
105938,207411,0,1
105938,207415,1,0
105938,207608,1,0
105938,207686,2,0
105938,207733,0,1
105938,207830,0,1
105938,207993,1,0
105938,208004,1,1
105938,208010,0,1
105938,208025,1,0
105938,208126,1,0
105938,208134,0,1
105938,208158,1,0
105938,208169,0,1
105938,208230,0,1
105938,208233,1,0
105938,208260,2,0
105938,208278,1,0
105938,208279,1,1
105938,208353,0,2
105938,208540,1,0
105938,208659,0,2
105938,208843,1,0
105938,208854,1,0
105938,209098,1,0
105938,209113,0,1
105938,209131,0,1
105938,209147,1,0
105938,209226,1,0
105938,209259,0,1
105938,209279,1,0
105938,209385,1,0
105938,209405,1,1
105938,209414,1,0
105938,209506,1,0
105938,209512,0,1
105938,209849,0,2
105938,209850,2,0
105938,209874,0,1
105938,209911,0,1
105938,209916,1,0
105938,209920,1,0
105938,209976,0,1
105938,209983,2,0
105938,210017,1,0
105938,210132,1,0
105938,210136,0,2
105938,210220,3,1
105938,210317,1,1
105938,210523,1,0
105938,210721,2,0
105938,211500,1,0
105938,211617,0,1
105938,211898,0,1
105938,212044,1,0
105943,105948,1,1
105943,105952,2,2
105943,105963,2,1
105943,105967,2,0
105943,106005,1,3
105943,106006,1,1
105943,106027,1,0
105943,106032,1,0
105943,106043,0,1
105943,106045,1,2
105943,106051,1,0
105943,106057,1,0
105943,106065,1,1
105943,106075,1,2
105943,106078,1,0
105943,106099,1,3
105943,106105,1,1
105943,106110,0,1
105943,106117,1,0
105943,106121,0,3
105943,106137,0,1
105943,106148,0,5
105943,106167,1,0
105943,106174,1,0
105943,106187,1,0
105943,106203,1,0
105943,106210,1,1
105943,106214,2,1
105943,106220,2,1
105943,106225,1,0
105943,106228,1,0
105943,106234,0,1
105943,106243,1,0
105943,106248,0,1
105943,106249,1,2
105943,106261,0,1
105943,106281,0,1
105943,106283,0,1
105943,106290,1,0
105943,106293,2,1
105943,106296,0,1
105943,106324,2,0
105943,106348,1,0
105943,106353,3,1
105943,106358,1,0
105943,106362,1,0
105943,106368,0,1
105943,106380,2,0
105943,106390,0,2
105943,106391,1,0
105943,106393,1,0
105943,106398,2,0
105943,106408,0,1
105943,106412,1,0
105943,106420,1,1
105943,106423,0,1
105943,106425,1,0
105943,109054,1,0
105943,109303,0,2
105943,109699,0,1
105943,110602,1,1
105943,110748,2,0
105943,110754,1,0
105943,110774,1,0
105943,110778,1,0
105943,111187,1,0
105943,111197,1,0
105943,111200,1,0
105943,111460,1,1
105943,111505,1,0
105943,111513,0,3
105943,111576,1,0
105943,111578,0,1
105943,111790,1,0
105943,117353,1,0
105943,117356,1,0
105943,117357,0,1
105943,117360,1,0
105943,117365,1,0
105943,120424,0,1
105943,120775,1,0
105943,121531,0,1
105943,121641,1,0
105943,122078,2,0
105943,122425,1,0
105943,122533,1,1
105943,122669,1,0
105943,123755,2,0
105943,123795,1,0
105943,123809,0,1
105943,123921,1,1
105943,124079,0,1
105943,124154,0,1
105943,124186,1,2
105943,125796,1,0
105943,125802,0,1
105943,126094,0,1
105943,126120,1,1
105943,126125,2,0
105943,126127,1,1
105943,126128,1,1
105943,126149,1,0
105943,126151,1,0
105943,126156,0,1
105943,126197,1,0
105943,126214,0,1
105943,126230,1,0
105943,126237,1,2
105943,126409,1,0
105943,126504,2,0
105943,126512,1,0
105943,126533,1,0
105943,126535,0,1
105943,126627,0,1
105943,126646,1,1
105943,126652,1,0
105943,126663,0,2
105943,126964,0,1
105943,127123,0,1
105943,127140,1,0
105943,127326,1,0
105943,127339,1,0
105943,131905,1,0
105943,132283,0,2
105943,132837,1,0
105943,132842,1,0
105943,133018,1,0
105943,133835,0,1
105943,133872,1,1
105943,134329,0,1
105943,134472,0,2
105943,134770,0,1
105943,134840,1,1
105943,136440,0,2
105943,144645,3,1
105943,144684,1,1
105943,144707,1,0
105943,144719,0,1
105943,144817,2,0
105943,144821,0,1
105943,144869,1,1
105943,144895,1,1
105943,144909,1,0
105943,200075,2,0
105943,200095,2,1
105943,200116,2,0
105943,200175,0,2
105943,200221,2,2
105943,200240,0,1
105943,200266,1,1
105943,200282,0,1
105943,200303,0,1
105943,200335,1,0
105943,200384,1,1
105943,200436,1,0
105943,200484,1,0
105943,200514,0,2
105943,200562,1,0
105943,200572,0,1
105943,200611,1,0
105943,200672,1,0
105943,202058,1,2
105943,202090,1,0
105943,202104,1,0
105943,202169,1,0
105943,202183,0,2
105943,202197,0,1
105943,202199,1,0
105943,206173,0,1
105943,206467,0,1
105943,206499,0,1
105943,206703,1,0
105943,206748,1,0
105943,206909,0,2
105943,206912,0,1
105943,207182,0,2
105943,207352,1,0
105943,207415,1,0
105943,207518,0,1
105943,207546,1,0
105943,207661,1,0
105943,207681,0,1
105943,207733,0,1
105943,207736,1,0
105943,207797,1,0
105943,207925,1,3
105943,208004,1,2
105943,208021,1,0
105943,208152,1,0
105943,208233,0,1
105943,208279,0,1
105943,208286,0,2
105943,208300,0,1
105943,208363,0,1
105943,208502,1,0
105943,208659,1,0
105943,208859,0,1
105943,209070,0,1
105943,209080,1,0
105943,209098,0,1
105943,209127,1,0
105943,209128,1,0
105943,209260,0,1
105943,209263,0,1
105943,209405,0,1
105943,209506,2,0
105943,209860,0,1
105943,209874,0,1
105943,209890,0,1
105943,209928,1,0
105943,210000,1,0
105943,210150,0,1
105943,210214,1,0
105943,210318,0,1
105943,211542,1,0
105944,106006,0,1
105944,106032,1,0
105944,106043,0,1
105944,106057,0,1
105944,106105,0,1
105944,106123,0,1
105944,106174,0,1
105944,106181,1,0
105944,106228,0,1
105944,106232,1,0
105944,106250,1,0
105944,106252,0,1
105944,106292,0,1
105944,106380,1,0
105944,106432,0,1
105944,108701,0,1
105944,110618,0,1
105944,110774,0,1
105944,111436,0,1
105944,111508,1,0
105944,111578,1,0
105944,111586,0,1
105944,122042,1,0
105944,122081,1,0
105944,122487,1,0
105944,122669,0,2
105944,126120,0,1
105944,126183,0,1
105944,126634,0,1
105944,126663,1,0
105944,127123,2,1
105944,131500,1,0
105944,132018,1,0
105944,132052,0,1
105944,134276,1,0
105944,144642,0,2
105944,144869,0,2
105944,200008,0,1
105944,200711,0,1
105944,200748,0,1
105944,202124,1,0
105944,202181,0,1
105944,202271,0,1
105944,202275,1,0
105944,202378,1,0
105944,206573,0,1
105944,206793,1,0
105944,207202,1,0
105944,207595,0,3
105944,207657,1,0
105944,207992,0,1
105944,208014,0,1
105944,208278,1,0
105944,208882,0,1
105944,208909,0,1
105944,209124,0,1
105944,209142,0,1
105944,209330,0,1
105944,209898,0,1
105944,209936,0,1
105944,210029,1,0
105944,210098,1,1
105944,210175,1,0
105944,210178,0,1
105944,210370,1,0
105944,210498,1,0
105944,211388,1,0
105944,211615,1,0
105944,212831,1,1
105944,212832,1,0
105946,106026,0,4
105946,106034,1,2
105946,106074,1,0
105946,106078,0,1
105946,106093,0,1
105946,106234,0,1
105946,106309,1,0
105946,106392,1,0
105946,108717,1,0
105946,108741,1,0
105946,108777,1,0
105946,110758,1,0
105946,111186,1,0
105946,111202,0,2
105946,111442,0,2
105946,111511,0,1
105946,117357,0,1
105946,126189,1,0
105948,105952,3,1
105948,105960,0,2
105948,105967,0,2
105948,106000,1,1
105948,106006,1,2
105948,106021,1,0
105948,106032,1,0
105948,106043,0,1
105948,106044,2,1
105948,106045,1,0
105948,106057,1,1
105948,106059,1,0
105948,106065,6,2
105948,106071,1,0
105948,106075,3,0
105948,106078,0,1
105948,106099,1,1
105948,106105,3,3
105948,106121,0,2
105948,106137,0,1
105948,106148,1,4
105948,106162,2,0
105948,106164,2,0
105948,106167,1,0
105948,106174,1,0
105948,106177,1,1
105948,106181,1,0
105948,106198,2,3
105948,106203,2,1
105948,106210,0,1
105948,106218,1,2
105948,106228,2,3
105948,106249,1,2
105948,106252,2,0
105948,106260,1,0
105948,106293,4,0
105948,106296,0,1
105948,106310,0,1
105948,106317,1,0
105948,106324,1,1
105948,106329,1,3
105948,106353,3,0
105948,106368,2,0
105948,106380,3,0
105948,106390,0,1
105948,106398,0,1
105948,106408,2,0
105948,106410,1,0
105948,106412,1,0
105948,106426,3,2
105948,106432,0,1
105948,109054,0,2
105948,109632,1,0
105948,109640,0,1
105948,109686,1,0
105948,109739,0,1
105948,110748,0,3
105948,110751,1,0
105948,110778,1,0
105948,111190,0,1
105948,111453,0,1
105948,111513,0,2
105948,111576,0,1
105948,111578,0,1
105948,111794,0,1
105948,111797,0,3
105948,111815,1,1
105948,117360,0,1
105948,120775,1,0
105948,121531,2,0
105948,121771,1,0
105948,122078,1,0
105948,122298,0,1
105948,122351,1,0
105948,122427,1,0
105948,122471,1,0
105948,122554,1,1
105948,122574,1,0
105948,122575,1,0
105948,122669,1,4
105948,123755,2,3
105948,123809,1,0
105948,123828,1,0
105948,123921,1,0
105948,123983,0,2
105948,123993,1,0
105948,124079,0,3
105948,124116,1,0
105948,124186,1,0
105948,125801,1,0
105948,125802,0,1
105948,125825,1,0
105948,125847,1,1
105948,126094,0,1
105948,126120,2,0
105948,126127,1,1
105948,126149,2,1
105948,126183,1,0
105948,126197,2,2
105948,126203,0,2
105948,126207,1,0
105948,126214,2,2
105948,126237,0,2
105948,126239,3,0
105948,126409,1,0
105948,126504,0,1
105948,126523,0,1
105948,126535,2,1
105948,126610,0,4
105948,126634,0,1
105948,126663,4,3
105948,126664,1,0
105948,126845,1,1
105948,126846,1,0
105948,126964,1,1
105948,127157,2,4
105948,127339,0,1
105948,131905,1,2
105948,131934,0,2
105948,132283,0,1
105948,132457,1,0
105948,132686,0,1
105948,133430,0,1
105948,133872,1,0
105948,134770,2,2
105948,134840,0,1
105948,134868,1,0
105948,136440,1,0
105948,144642,3,2
105948,144645,2,0
105948,144684,3,2
105948,144707,0,1
105948,144719,2,1
105948,144750,0,1
105948,144773,1,0
105948,144817,2,0
105948,144821,1,1
105948,144869,2,0
105948,144895,1,1
105948,144972,2,0
105948,144973,1,1
105948,200005,0,1
105948,200116,1,4
105948,200175,1,0
105948,200218,1,0
105948,200221,1,0
105948,200240,2,3
105948,200265,1,0
105948,200266,1,0
105948,200273,1,0
105948,200297,1,0
105948,200335,1,2
105948,200336,1,0
105948,200384,1,0
105948,200436,1,0
105948,200443,0,1
105948,200514,1,0
105948,200550,1,0
105948,200553,0,1
105948,200611,1,0
105948,200615,0,2
105948,200711,1,0
105948,200748,1,1
105948,202058,1,0
105948,202103,5,4
105948,202104,2,1
105948,202171,1,0
105948,202195,1,0
105948,202197,0,1
105948,202235,1,0
105948,202260,1,0
105948,202271,1,0
105948,202358,1,0
105948,202385,0,1
105948,202398,1,0
105948,202414,1,0
105948,205734,0,1
105948,206173,0,1
105948,206307,1,0
105948,206467,2,0
105948,206748,1,1
105948,206909,0,1
105948,207182,0,1
105948,207415,1,1
105948,207494,0,1
105948,207518,1,0
105948,207608,1,1
105948,207663,1,0
